team_name,shot_text,color,date,outcome,shooter,assisted,three_pt,x,y,game_id,cluster,opponent,opponent_score,team,team_score,win_loss,row_nbr,shot_id
Duke,Wendell Moore Jr. made Two Point Tip Shot.,#001A57,2020-01-04,made,Wendell Moore Jr.,,FALSE,25,5.22222222222222,401168355,4,Miami,62,Duke,95,W,2536,s2536
Duke,Tre Jones made Layup.,#001A57,2020-01-04,made,Tre Jones,,FALSE,23,6.26666666666667,401168355,1,Miami,62,Duke,95,W,2537,s2537
Duke,Joey Baker made Jumper.,#001A57,2020-01-04,made,Joey Baker,,FALSE,22,10.4444444444444,401168355,3,Miami,62,Duke,95,W,2538,s2538
Duke,Cassius Stanley made Three Point Jumper. Assisted by Jordan Goldwire.,#001A57,2020-01-04,made,Cassius Stanley,Jordan Goldwire,TRUE,40,24.0222222222222,401168355,4,Miami,62,Duke,95,W,2539,s2539
Duke,Vernon Carey Jr. made Layup. Assisted by Cassius Stanley.,#001A57,2020-01-04,made,Vernon Carey Jr.,Cassius Stanley,FALSE,24,6.26666666666667,401168355,4,Miami,62,Duke,95,W,2540,s2540
Duke,Cassius Stanley missed Layup.,#001A57,2020-01-04,missed,Cassius Stanley,,FALSE,22,5.22222222222222,401168355,4,Miami,62,Duke,95,W,2541,s2541
Duke,Matthew Hurt missed Three Point Jumper.,#001A57,2020-01-04,missed,Matthew Hurt,,TRUE,34,28.2,401168355,3,Miami,62,Duke,95,W,2542,s2542
Duke,Vernon Carey Jr. made Layup. Assisted by Wendell Moore Jr..,#001A57,2020-01-04,made,Vernon Carey Jr.,Wendell Moore Jr.,FALSE,27,6.26666666666667,401168355,4,Miami,62,Duke,95,W,2543,s2543
Duke,Matthew Hurt made Layup. Assisted by Vernon Carey Jr..,#001A57,2020-01-04,made,Matthew Hurt,Vernon Carey Jr.,FALSE,24,5.22222222222222,401168355,3,Miami,62,Duke,95,W,2544,s2544
Duke,Wendell Moore Jr. made Jumper.,#001A57,2020-01-04,made,Wendell Moore Jr.,,FALSE,25,11.4888888888889,401168355,4,Miami,62,Duke,95,W,2545,s2545
Duke,Vernon Carey Jr. made Jumper.,#001A57,2020-01-04,made,Vernon Carey Jr.,,FALSE,30,7.31111111111111,401168355,4,Miami,62,Duke,95,W,2546,s2546
Duke,Javin DeLaurier made Layup. Assisted by Cassius Stanley.,#001A57,2020-01-04,made,Javin DeLaurier,Cassius Stanley,FALSE,27,5.22222222222222,401168355,2,Miami,62,Duke,95,W,2547,s2547
Duke,Vernon Carey Jr. made Dunk. Assisted by Joey Baker.,#001A57,2020-01-04,made,Vernon Carey Jr.,Joey Baker,FALSE,24,6.26666666666667,401168355,4,Miami,62,Duke,95,W,2548,s2548
Duke,Joey Baker missed Three Point Jumper.,#001A57,2020-01-04,missed,Joey Baker,,TRUE,40,24.0222222222222,401168355,3,Miami,62,Duke,95,W,2549,s2549
Duke,Jordan Goldwire made Three Point Jumper. Assisted by Matthew Hurt.,#001A57,2020-01-04,made,Jordan Goldwire,Matthew Hurt,TRUE,32,29.2444444444444,401168355,3,Miami,62,Duke,95,W,2550,s2550
Duke,Alex O'Connell missed Three Point Jumper.,#001A57,2020-01-04,missed,Alex O'Connell,,TRUE,47,3.13333333333333,401168355,3,Miami,62,Duke,95,W,2551,s2551
Duke,Cassius Stanley made Layup. Assisted by Vernon Carey Jr..,#001A57,2020-01-04,made,Cassius Stanley,Vernon Carey Jr.,FALSE,27,5.22222222222222,401168355,4,Miami,62,Duke,95,W,2552,s2552
Duke,Cassius Stanley made Jumper.,#001A57,2020-01-04,made,Cassius Stanley,,FALSE,23,11.4888888888889,401168355,4,Miami,62,Duke,95,W,2553,s2553
Duke,Matthew Hurt made Three Point Jumper. Assisted by Wendell Moore Jr..,#001A57,2020-01-04,made,Matthew Hurt,Wendell Moore Jr.,TRUE,47,4.17777777777778,401168355,3,Miami,62,Duke,95,W,2554,s2554
Duke,Vernon Carey Jr. missed Layup.,#001A57,2020-01-04,missed,Vernon Carey Jr.,,FALSE,22,5.22222222222222,401168355,4,Miami,62,Duke,95,W,2555,s2555
Duke,Vernon Carey Jr. made Jumper. Assisted by Tre Jones.,#001A57,2020-01-04,made,Vernon Carey Jr.,Tre Jones,FALSE,24,14.6222222222222,401168355,4,Miami,62,Duke,95,W,2556,s2556
Duke,Tre Jones missed Free Throw.,#001A57,2020-01-04,missed,Tre Jones,,FALSE,25,4.17777777777778,401168355,1,Miami,62,Duke,95,W,2557,s2557
Duke,Tre Jones made Free Throw.,#001A57,2020-01-04,made,Tre Jones,,FALSE,25,4.17777777777778,401168355,1,Miami,62,Duke,95,W,2558,s2558
Duke,Wendell Moore Jr. made Layup.,#001A57,2020-01-04,made,Wendell Moore Jr.,,FALSE,23,6.26666666666667,401168355,4,Miami,62,Duke,95,W,2559,s2559
Duke,Vernon Carey Jr. made Layup. Assisted by Matthew Hurt.,#001A57,2020-01-04,made,Vernon Carey Jr.,Matthew Hurt,FALSE,22,6.26666666666667,401168355,4,Miami,62,Duke,95,W,2560,s2560
Duke,Jack White made Three Point Jumper. Assisted by Tre Jones.,#001A57,2020-01-04,made,Jack White,Tre Jones,TRUE,6,17.7555555555556,401168355,3,Miami,62,Duke,95,W,2561,s2561
Duke,Javin DeLaurier missed Layup.,#001A57,2020-01-04,missed,Javin DeLaurier,,FALSE,22,5.22222222222222,401168355,2,Miami,62,Duke,95,W,2562,s2562
Duke,Jack White missed Three Point Jumper.,#001A57,2020-01-04,missed,Jack White,,TRUE,47,4.17777777777778,401168355,3,Miami,62,Duke,95,W,2563,s2563
Duke,Cassius Stanley missed Jumper.,#001A57,2020-01-04,missed,Cassius Stanley,,FALSE,22,12.5333333333333,401168355,4,Miami,62,Duke,95,W,2564,s2564
Duke,Cassius Stanley made Layup.,#001A57,2020-01-04,made,Cassius Stanley,,FALSE,23,6.26666666666667,401168355,4,Miami,62,Duke,95,W,2565,s2565
Duke,Cassius Stanley missed Jumper.,#001A57,2020-01-04,missed,Cassius Stanley,,FALSE,25,11.4888888888889,401168355,4,Miami,62,Duke,95,W,2566,s2566
Duke,Cassius Stanley made Layup.,#001A57,2020-01-04,made,Cassius Stanley,,FALSE,27,5.22222222222222,401168355,4,Miami,62,Duke,95,W,2567,s2567
Duke,Matthew Hurt made Layup. Assisted by Joey Baker.,#001A57,2020-01-04,made,Matthew Hurt,Joey Baker,FALSE,27,6.26666666666667,401168355,3,Miami,62,Duke,95,W,2568,s2568
Duke,Vernon Carey Jr. missed Jumper.,#001A57,2020-01-04,missed,Vernon Carey Jr.,,FALSE,21,10.4444444444444,401168355,4,Miami,62,Duke,95,W,2569,s2569
Duke,Joey Baker missed Three Point Jumper.,#001A57,2020-01-04,missed,Joey Baker,,TRUE,1.25,6.26666666666667,401168355,3,Miami,62,Duke,95,W,2570,s2570
Duke,Matthew Hurt made Dunk. Assisted by Jordan Goldwire.,#001A57,2020-01-04,made,Matthew Hurt,Jordan Goldwire,FALSE,25,7.31111111111111,401168355,3,Miami,62,Duke,95,W,2571,s2571
Duke,Joey Baker made Layup. Assisted by Jordan Goldwire.,#001A57,2020-01-04,made,Joey Baker,Jordan Goldwire,FALSE,23,5.22222222222222,401168355,3,Miami,62,Duke,95,W,2572,s2572
Duke,Vernon Carey Jr. made Dunk. Assisted by Jordan Goldwire.,#001A57,2020-01-04,made,Vernon Carey Jr.,Jordan Goldwire,FALSE,23,6.26666666666667,401168355,4,Miami,62,Duke,95,W,2573,s2573
Duke,Vernon Carey Jr. made Jumper. Assisted by Matthew Hurt.,#001A57,2020-01-04,made,Vernon Carey Jr.,Matthew Hurt,FALSE,30,7.31111111111111,401168355,4,Miami,62,Duke,95,W,2574,s2574
Duke,Matthew Hurt made Layup. Assisted by Javin DeLaurier.,#001A57,2020-01-04,made,Matthew Hurt,Javin DeLaurier,FALSE,23,5.22222222222222,401168355,3,Miami,62,Duke,95,W,2575,s2575
Duke,Tre Jones made Jumper.,#001A57,2020-01-04,made,Tre Jones,,FALSE,33,12.5333333333333,401168355,1,Miami,62,Duke,95,W,2576,s2576
Duke,Tre Jones missed Jumper.,#001A57,2020-01-04,missed,Tre Jones,,FALSE,25,11.4888888888889,401168355,1,Miami,62,Duke,95,W,2577,s2577
Duke,Javin DeLaurier made Free Throw.,#001A57,2020-01-04,made,Javin DeLaurier,,FALSE,25,4.17777777777778,401168355,2,Miami,62,Duke,95,W,2578,s2578
Duke,Jordan Goldwire missed Jumper.,#001A57,2020-01-04,missed,Jordan Goldwire,,FALSE,23,13.5777777777778,401168355,3,Miami,62,Duke,95,W,2579,s2579
Duke,Vernon Carey Jr. made Dunk. Assisted by Tre Jones.,#001A57,2020-01-04,made,Vernon Carey Jr.,Tre Jones,FALSE,25,7.31111111111111,401168355,4,Miami,62,Duke,95,W,2580,s2580
Duke,Vernon Carey Jr. made Layup.,#001A57,2020-01-04,made,Vernon Carey Jr.,,FALSE,27,7.31111111111111,401168355,4,Miami,62,Duke,95,W,2581,s2581
Duke,Tre Jones made Layup.,#001A57,2020-01-04,made,Tre Jones,,FALSE,22,5.22222222222222,401168355,1,Miami,62,Duke,95,W,2582,s2582
Duke,Tre Jones made Jumper.,#001A57,2020-01-04,made,Tre Jones,,FALSE,31,17.7555555555556,401168355,1,Miami,62,Duke,95,W,2583,s2583
Duke,Jordan Goldwire missed Three Point Jumper.,#001A57,2020-01-04,missed,Jordan Goldwire,,TRUE,6,20.8888888888889,401168355,3,Miami,62,Duke,95,W,2584,s2584
Duke,Alex O'Connell made Jumper.,#001A57,2020-01-04,made,Alex O'Connell,,FALSE,21,14.6222222222222,401168355,3,Miami,62,Duke,95,W,2585,s2585
Duke,Joey Baker missed Jumper.,#001A57,2020-01-04,missed,Joey Baker,,FALSE,19,11.4888888888889,401168355,3,Miami,62,Duke,95,W,2586,s2586
Duke,Alex O'Connell missed Jumper.,#001A57,2020-01-04,missed,Alex O'Connell,,FALSE,26,12.5333333333333,401168355,3,Miami,62,Duke,95,W,2587,s2587
Miami,Sam Waardenburg missed Free Throw.,#004325,2020-01-04,missed,Sam Waardenburg,,FALSE,25,6.05777777777779,401168355,4,Duke,95,Miami,62,L,2588,s2588
Miami,Sam Waardenburg made Free Throw.,#004325,2020-01-04,made,Sam Waardenburg,,FALSE,25,6.05777777777779,401168355,4,Duke,95,Miami,62,L,2589,s2589
Miami,Kameron McGusty missed Three Point Jumper.,#004325,2020-01-04,missed,Kameron McGusty,,TRUE,10,25.9022222222222,401168355,1,Duke,95,Miami,62,L,2590,s2590
Miami,Sam Waardenburg made Jumper.,#004325,2020-01-04,made,Sam Waardenburg,,FALSE,18,12.3244444444445,401168355,4,Duke,95,Miami,62,L,2591,s2591
Miami,Dejan Vasiljevic made Three Point Jumper.,#004325,2020-01-04,made,Dejan Vasiljevic,,TRUE,23,35.3022222222222,401168355,3,Duke,95,Miami,62,L,2592,s2592
Miami,Dejan Vasiljevic missed Three Point Jumper.,#004325,2020-01-04,missed,Dejan Vasiljevic,,TRUE,45,22.7688888888889,401168355,3,Duke,95,Miami,62,L,2593,s2593
Miami,Chris Lykes missed Layup.,#004325,2020-01-04,missed,Chris Lykes,,FALSE,28,8.14666666666668,401168355,1,Duke,95,Miami,62,L,2594,s2594
Miami,Sam Waardenburg made Layup.,#004325,2020-01-04,made,Sam Waardenburg,,FALSE,23,7.10222222222222,401168355,4,Duke,95,Miami,62,L,2595,s2595
Miami,Kameron McGusty made Jumper. Assisted by Chris Lykes.,#004325,2020-01-04,made,Kameron McGusty,Chris Lykes,FALSE,18,13.3688888888889,401168355,1,Duke,95,Miami,62,L,2596,s2596
Miami,Kameron McGusty missed Free Throw.,#004325,2020-01-04,missed,Kameron McGusty,,FALSE,25,6.05777777777779,401168355,1,Duke,95,Miami,62,L,2597,s2597
Miami,Kameron McGusty made Free Throw.,#004325,2020-01-04,made,Kameron McGusty,,FALSE,25,6.05777777777779,401168355,1,Duke,95,Miami,62,L,2598,s2598
Miami,Kameron McGusty missed Jumper.,#004325,2020-01-04,missed,Kameron McGusty,,FALSE,20,24.8577777777778,401168355,1,Duke,95,Miami,62,L,2599,s2599
Miami,Dejan Vasiljevic missed Jumper.,#004325,2020-01-04,missed,Dejan Vasiljevic,,FALSE,33,10.2355555555556,401168355,3,Duke,95,Miami,62,L,2600,s2600
Miami,Sam Waardenburg made Layup.,#004325,2020-01-04,made,Sam Waardenburg,,FALSE,23,8.14666666666668,401168355,4,Duke,95,Miami,62,L,2601,s2601
Miami,Rodney Miller Jr. missed Jumper.,#004325,2020-01-04,missed,Rodney Miller Jr.,,FALSE,25,14.4133333333333,401168355,2,Duke,95,Miami,62,L,2602,s2602
Miami,Chris Lykes missed Layup.,#004325,2020-01-04,missed,Chris Lykes,,FALSE,22,8.14666666666668,401168355,1,Duke,95,Miami,62,L,2603,s2603
Miami,Chris Lykes missed Jumper.,#004325,2020-01-04,missed,Chris Lykes,,FALSE,24,12.3244444444445,401168355,1,Duke,95,Miami,62,L,2604,s2604
Miami,Rodney Miller Jr. missed Layup.,#004325,2020-01-04,missed,Rodney Miller Jr.,,FALSE,29,7.10222222222222,401168355,2,Duke,95,Miami,62,L,2605,s2605
Miami,Rodney Miller Jr. made Layup.,#004325,2020-01-04,made,Rodney Miller Jr.,,FALSE,27,8.14666666666668,401168355,2,Duke,95,Miami,62,L,2606,s2606
Miami,Rodney Miller Jr. missed Layup.,#004325,2020-01-04,missed,Rodney Miller Jr.,,FALSE,24,10.2355555555556,401168355,2,Duke,95,Miami,62,L,2607,s2607
Miami,Sam Waardenburg made Dunk. Assisted by Chris Lykes.,#004325,2020-01-04,made,Sam Waardenburg,Chris Lykes,FALSE,27,7.10222222222222,401168355,4,Duke,95,Miami,62,L,2608,s2608
Miami,Chris Lykes made Free Throw.,#004325,2020-01-04,made,Chris Lykes,,FALSE,25,6.05777777777779,401168355,1,Duke,95,Miami,62,L,2609,s2609
Miami,Dejan Vasiljevic missed Jumper.,#004325,2020-01-04,missed,Dejan Vasiljevic,,FALSE,30,15.4577777777778,401168355,3,Duke,95,Miami,62,L,2610,s2610
Miami,Kameron McGusty made Three Point Jumper.,#004325,2020-01-04,made,Kameron McGusty,,TRUE,22,31.1244444444445,401168355,1,Duke,95,Miami,62,L,2611,s2611
Miami,Chris Lykes made Layup.,#004325,2020-01-04,made,Chris Lykes,,FALSE,27,8.14666666666668,401168355,1,Duke,95,Miami,62,L,2612,s2612
Miami,Sam Waardenburg missed Jumper.,#004325,2020-01-04,missed,Sam Waardenburg,,FALSE,20,8.14666666666668,401168355,4,Duke,95,Miami,62,L,2613,s2613
Miami,Chris Lykes missed Three Point Jumper.,#004325,2020-01-04,missed,Chris Lykes,,TRUE,26,32.1688888888889,401168355,1,Duke,95,Miami,62,L,2614,s2614
Miami,Sam Waardenburg missed Three Point Jumper.,#004325,2020-01-04,missed,Sam Waardenburg,,TRUE,23,31.1244444444445,401168355,4,Duke,95,Miami,62,L,2615,s2615
Miami,Kameron McGusty made Layup.,#004325,2020-01-04,made,Kameron McGusty,,FALSE,23,7.10222222222222,401168355,1,Duke,95,Miami,62,L,2616,s2616
Miami,Chris Lykes missed Three Point Jumper.,#004325,2020-01-04,missed,Chris Lykes,,TRUE,34,32.1688888888889,401168355,1,Duke,95,Miami,62,L,2617,s2617
Miami,Rodney Miller Jr. made Jumper.,#004325,2020-01-04,made,Rodney Miller Jr.,,FALSE,29,11.28,401168355,2,Duke,95,Miami,62,L,2618,s2618
Miami,Dejan Vasiljevic missed Jumper.,#004325,2020-01-04,missed,Dejan Vasiljevic,,FALSE,29,12.3244444444445,401168355,3,Duke,95,Miami,62,L,2619,s2619
Miami,Dejan Vasiljevic made Two Point Tip Shot.,#004325,2020-01-04,made,Dejan Vasiljevic,,FALSE,25,7.10222222222222,401168355,3,Duke,95,Miami,62,L,2620,s2620
Miami,Rodney Miller Jr. missed Jumper.,#004325,2020-01-04,missed,Rodney Miller Jr.,,FALSE,26,13.3688888888889,401168355,2,Duke,95,Miami,62,L,2621,s2621
Miami,Chris Lykes missed Jumper.,#004325,2020-01-04,missed,Chris Lykes,,FALSE,5,6.05777777777779,401168355,1,Duke,95,Miami,62,L,2622,s2622
Miami,Chris Lykes missed Three Point Jumper.,#004325,2020-01-04,missed,Chris Lykes,,TRUE,3,6.05777777777779,401168355,1,Duke,95,Miami,62,L,2623,s2623
Miami,Chris Lykes made Layup.,#004325,2020-01-04,made,Chris Lykes,,FALSE,24,9.19111111111111,401168355,1,Duke,95,Miami,62,L,2624,s2624
Miami,Rodney Miller Jr. made Dunk. Assisted by Chris Lykes.,#004325,2020-01-04,made,Rodney Miller Jr.,Chris Lykes,FALSE,25,9.19111111111111,401168355,2,Duke,95,Miami,62,L,2625,s2625
Miami,Kameron McGusty missed Three Point Jumper.,#004325,2020-01-04,missed,Kameron McGusty,,TRUE,42,24.8577777777778,401168355,1,Duke,95,Miami,62,L,2626,s2626
Miami,Chris Lykes missed Jumper.,#004325,2020-01-04,missed,Chris Lykes,,FALSE,25,23.8133333333333,401168355,1,Duke,95,Miami,62,L,2627,s2627
Miami,Kameron McGusty made Layup. Assisted by Dejan Vasiljevic.,#004325,2020-01-04,made,Kameron McGusty,Dejan Vasiljevic,FALSE,24,7.10222222222222,401168355,1,Duke,95,Miami,62,L,2628,s2628
Miami,Dejan Vasiljevic made Layup.,#004325,2020-01-04,made,Dejan Vasiljevic,,FALSE,23,7.10222222222222,401168355,3,Duke,95,Miami,62,L,2629,s2629
Miami,Chris Lykes missed Jumper.,#004325,2020-01-04,missed,Chris Lykes,,FALSE,18,8.14666666666668,401168355,1,Duke,95,Miami,62,L,2630,s2630
Miami,Harlond Beverly made Layup.,#004325,2020-01-04,made,Harlond Beverly,,FALSE,27,7.10222222222222,401168355,3,Duke,95,Miami,62,L,2631,s2631
Miami,Harlond Beverly missed Jumper.,#004325,2020-01-04,missed,Harlond Beverly,,FALSE,25,14.4133333333333,401168355,3,Duke,95,Miami,62,L,2632,s2632
Miami,Harlond Beverly made Layup.,#004325,2020-01-04,made,Harlond Beverly,,FALSE,25,9.19111111111111,401168355,3,Duke,95,Miami,62,L,2633,s2633
Miami,Chris Lykes missed Jumper.,#004325,2020-01-04,missed,Chris Lykes,,FALSE,30,11.28,401168355,1,Duke,95,Miami,62,L,2634,s2634
Miami,Rodney Miller Jr. made Layup.,#004325,2020-01-04,made,Rodney Miller Jr.,,FALSE,28,7.10222222222222,401168355,2,Duke,95,Miami,62,L,2635,s2635
Miami,Keith Stone missed Jumper.,#004325,2020-01-04,missed,Keith Stone,,FALSE,32,25.9022222222222,401168355,3,Duke,95,Miami,62,L,2636,s2636
Miami,Dejan Vasiljevic missed Three Point Jumper.,#004325,2020-01-04,missed,Dejan Vasiljevic,,TRUE,48.75,6.05777777777779,401168355,3,Duke,95,Miami,62,L,2637,s2637
Miami,Harlond Beverly missed Layup.,#004325,2020-01-04,missed,Harlond Beverly,,FALSE,28,8.14666666666668,401168355,3,Duke,95,Miami,62,L,2638,s2638
Miami,Keith Stone made Two Point Tip Shot.,#004325,2020-01-04,made,Keith Stone,,FALSE,25,7.10222222222222,401168355,3,Duke,95,Miami,62,L,2639,s2639
Miami,Chris Lykes missed Layup.,#004325,2020-01-04,missed,Chris Lykes,,FALSE,22,7.10222222222222,401168355,1,Duke,95,Miami,62,L,2640,s2640
Miami,Keith Stone made Jumper. Assisted by Harlond Beverly.,#004325,2020-01-04,made,Keith Stone,Harlond Beverly,FALSE,4,7.10222222222222,401168355,3,Duke,95,Miami,62,L,2641,s2641
Miami,Isaiah Wong made Layup. Assisted by Chris Lykes.,#004325,2020-01-04,made,Isaiah Wong,Chris Lykes,FALSE,23,7.10222222222222,401168355,3,Duke,95,Miami,62,L,2642,s2642
Miami,Keith Stone made Free Throw.,#004325,2020-01-04,made,Keith Stone,,FALSE,25,6.05777777777779,401168355,3,Duke,95,Miami,62,L,2643,s2643
Miami,Harlond Beverly missed Three Point Jumper.,#004325,2020-01-04,missed,Harlond Beverly,,TRUE,38,27.9911111111111,401168355,3,Duke,95,Miami,62,L,2644,s2644
Miami,Keith Stone missed Three Point Jumper.,#004325,2020-01-04,missed,Keith Stone,,TRUE,31,31.1244444444445,401168355,3,Duke,95,Miami,62,L,2645,s2645
Miami,Isaiah Wong missed Jumper.,#004325,2020-01-04,missed,Isaiah Wong,,FALSE,21,15.4577777777778,401168355,3,Duke,95,Miami,62,L,2646,s2646
Miami,Dejan Vasiljevic missed Jumper.,#004325,2020-01-04,missed,Dejan Vasiljevic,,FALSE,27,12.3244444444445,401168355,3,Duke,95,Miami,62,L,2647,s2647
Miami,Chris Lykes missed Jumper.,#004325,2020-01-04,missed,Chris Lykes,,FALSE,32,21.7244444444445,401168355,1,Duke,95,Miami,62,L,2648,s2648
Miami,Chris Lykes missed Layup.,#004325,2020-01-04,missed,Chris Lykes,,FALSE,23,9.19111111111111,401168355,1,Duke,95,Miami,62,L,2649,s2649
Miami,Keith Stone missed Two Point Tip Shot.,#004325,2020-01-04,missed,Keith Stone,,FALSE,25,7.10222222222222,401168355,3,Duke,95,Miami,62,L,2650,s2650
Miami,Dejan Vasiljevic made Free Throw.,#004325,2020-01-04,made,Dejan Vasiljevic,,FALSE,25,6.05777777777779,401168355,3,Duke,95,Miami,62,L,2651,s2651
Miami,Isaiah Wong missed Free Throw.,#004325,2020-01-04,missed,Isaiah Wong,,FALSE,25,6.05777777777779,401168355,3,Duke,95,Miami,62,L,2652,s2652
Miami,Harlond Beverly made Jumper.,#004325,2020-01-04,made,Harlond Beverly,,FALSE,22,15.4577777777778,401168355,3,Duke,95,Miami,62,L,2653,s2653
Duke,Vernon Carey Jr. missed Layup.,#001A57,2020-01-08,missed,Vernon Carey Jr.,,FALSE,29,6.26666666666667,401168356,4,Georgia Tech,64,Duke,73,W,2654,s2654
Duke,Tre Jones missed Free Throw.,#001A57,2020-01-08,missed,Tre Jones,,FALSE,25,4.17777777777778,401168356,1,Georgia Tech,64,Duke,73,W,2655,s2655
Duke,Tre Jones made Free Throw.,#001A57,2020-01-08,made,Tre Jones,,FALSE,25,4.17777777777778,401168356,1,Georgia Tech,64,Duke,73,W,2656,s2656
Duke,Vernon Carey Jr. made Layup. Assisted by Tre Jones.,#001A57,2020-01-08,made,Vernon Carey Jr.,Tre Jones,FALSE,23,7.31111111111111,401168356,4,Georgia Tech,64,Duke,73,W,2657,s2657
Duke,Matthew Hurt missed Three Point Jumper.,#001A57,2020-01-08,missed,Matthew Hurt,,TRUE,47,1.04444444444444,401168356,3,Georgia Tech,64,Duke,73,W,2658,s2658
Duke,Alex O'Connell missed Three Point Jumper.,#001A57,2020-01-08,missed,Alex O'Connell,,TRUE,47,16.7111111111111,401168356,3,Georgia Tech,64,Duke,73,W,2659,s2659
Duke,Tre Jones made Three Point Jumper.,#001A57,2020-01-08,made,Tre Jones,,TRUE,32,31.3333333333333,401168356,1,Georgia Tech,64,Duke,73,W,2660,s2660
Duke,Tre Jones missed Layup.,#001A57,2020-01-08,missed,Tre Jones,,FALSE,30,5.22222222222222,401168356,1,Georgia Tech,64,Duke,73,W,2661,s2661
Duke,Matthew Hurt missed Layup.,#001A57,2020-01-08,missed,Matthew Hurt,,FALSE,29,6.26666666666667,401168356,3,Georgia Tech,64,Duke,73,W,2662,s2662
Duke,Jordan Goldwire missed Jumper.,#001A57,2020-01-08,missed,Jordan Goldwire,,FALSE,21,13.5777777777778,401168356,3,Georgia Tech,64,Duke,73,W,2663,s2663
Duke,Matthew Hurt missed Jumper.,#001A57,2020-01-08,missed,Matthew Hurt,,FALSE,21,14.6222222222222,401168356,3,Georgia Tech,64,Duke,73,W,2664,s2664
Duke,Alex O'Connell made Layup.,#001A57,2020-01-08,made,Alex O'Connell,,FALSE,22,6.26666666666667,401168356,3,Georgia Tech,64,Duke,73,W,2665,s2665
Duke,Alex O'Connell missed Free Throw.,#001A57,2020-01-08,missed,Alex O'Connell,,FALSE,25,4.17777777777778,401168356,3,Georgia Tech,64,Duke,73,W,2666,s2666
Duke,Alex O'Connell made Three Point Jumper. Assisted by Javin DeLaurier.,#001A57,2020-01-08,made,Alex O'Connell,Javin DeLaurier,TRUE,43,25.0666666666667,401168356,3,Georgia Tech,64,Duke,73,W,2667,s2667
Duke,Jack White missed Layup.,#001A57,2020-01-08,missed,Jack White,,FALSE,29,6.26666666666667,401168356,3,Georgia Tech,64,Duke,73,W,2668,s2668
Duke,Matthew Hurt made Three Point Jumper. Assisted by Cassius Stanley.,#001A57,2020-01-08,made,Matthew Hurt,Cassius Stanley,TRUE,1,2.08888888888889,401168356,3,Georgia Tech,64,Duke,73,W,2669,s2669
Duke,Matthew Hurt missed Jumper.,#001A57,2020-01-08,missed,Matthew Hurt,,FALSE,30,7.31111111111111,401168356,3,Georgia Tech,64,Duke,73,W,2670,s2670
Duke,Vernon Carey Jr. missed Dunk.,#001A57,2020-01-08,missed,Vernon Carey Jr.,,FALSE,27,8.35555555555556,401168356,4,Georgia Tech,64,Duke,73,W,2671,s2671
Duke,Cassius Stanley made Dunk. Assisted by Tre Jones.,#001A57,2020-01-08,made,Cassius Stanley,Tre Jones,FALSE,25,7.31111111111111,401168356,4,Georgia Tech,64,Duke,73,W,2672,s2672
Duke,Vernon Carey Jr. made Layup. Assisted by Tre Jones.,#001A57,2020-01-08,made,Vernon Carey Jr.,Tre Jones,FALSE,29,5.22222222222222,401168356,4,Georgia Tech,64,Duke,73,W,2673,s2673
Duke,Vernon Carey Jr. made Free Throw.,#001A57,2020-01-08,made,Vernon Carey Jr.,,FALSE,25,4.17777777777778,401168356,4,Georgia Tech,64,Duke,73,W,2674,s2674
Duke,Matthew Hurt made Three Point Jumper. Assisted by Javin DeLaurier.,#001A57,2020-01-08,made,Matthew Hurt,Javin DeLaurier,TRUE,25,33.4222222222222,401168356,3,Georgia Tech,64,Duke,73,W,2675,s2675
Duke,Javin DeLaurier made Dunk. Assisted by Tre Jones.,#001A57,2020-01-08,made,Javin DeLaurier,Tre Jones,FALSE,23,7.31111111111111,401168356,2,Georgia Tech,64,Duke,73,W,2676,s2676
Duke,Cassius Stanley made Layup.,#001A57,2020-01-08,made,Cassius Stanley,,FALSE,22,7.31111111111111,401168356,4,Georgia Tech,64,Duke,73,W,2677,s2677
Duke,Vernon Carey Jr. made Dunk. Assisted by Jordan Goldwire.,#001A57,2020-01-08,made,Vernon Carey Jr.,Jordan Goldwire,FALSE,28,6.26666666666667,401168356,4,Georgia Tech,64,Duke,73,W,2678,s2678
Duke,Vernon Carey Jr. missed Jumper.,#001A57,2020-01-08,missed,Vernon Carey Jr.,,FALSE,43,3.13333333333333,401168356,4,Georgia Tech,64,Duke,73,W,2679,s2679
Duke,Vernon Carey Jr. made Layup.,#001A57,2020-01-08,made,Vernon Carey Jr.,,FALSE,29,6.26666666666667,401168356,4,Georgia Tech,64,Duke,73,W,2680,s2680
Duke,Cassius Stanley made Layup.,#001A57,2020-01-08,made,Cassius Stanley,,FALSE,28,7.31111111111111,401168356,4,Georgia Tech,64,Duke,73,W,2681,s2681
Duke,Jordan Goldwire made Layup.,#001A57,2020-01-08,made,Jordan Goldwire,,FALSE,23,7.31111111111111,401168356,3,Georgia Tech,64,Duke,73,W,2682,s2682
Duke,Cassius Stanley missed Three Point Jumper.,#001A57,2020-01-08,missed,Cassius Stanley,,TRUE,46,19.8444444444444,401168356,4,Georgia Tech,64,Duke,73,W,2683,s2683
Duke,Tre Jones missed Jumper.,#001A57,2020-01-08,missed,Tre Jones,,FALSE,33,15.6666666666667,401168356,1,Georgia Tech,64,Duke,73,W,2684,s2684
Duke,Matthew Hurt made Jumper.,#001A57,2020-01-08,made,Matthew Hurt,,FALSE,21,14.6222222222222,401168356,3,Georgia Tech,64,Duke,73,W,2685,s2685
